"seqname","start","end","strand","num_mutation","region","gene_symbol"
"CHR17",80521401,80521424,"+",1,"CDS","FOXK2"
"CHR17",80559622,80559639,"+",1,"3UTR","FOXK2"
"CHR17",80561700,80561717,"+",1,"3UTR","FOXK2"
"CHR17",80559577,80559600,"+",1,"3UTR","FOXK2"
"CHR17",80560148,80560189,"+",4,"3UTR","FOXK2"
"CHR17",80560040,80560060,"+",1,"3UTR","FOXK2"
"CHR17",80545962,80545977,"+",1,"Intron","FOXK2"
"CHR17",80561618,80561649,"+",1,"3UTR","FOXK2"
"CHR17",80560531,80560555,"+",1,"3UTR","FOXK2"
"CHR17",80559662,80559688,"+",3,"3UTR","FOXK2"
"CHR17",80562064,80562091,"+",3,"3UTR","FOXK2"
"CHR17",80559969,80559982,"+",1,"3UTR","FOXK2"
"CHR17",80559535,80559569,"+",1,"3UTR","FOXK2"
"CHR17",80559223,80559245,"+",1,"CDS","FOXK2"
"CHR1",27107014,27107047,"+",1,"CDS","ARID1A"
"CHR1",27106289,27106308,"+",10,"CDS","ARID1A"
"CHR1",27023752,27023805,"+",2,"CDS","ARID1A"
"CHR1",27023377,27023412,"+",1,"CDS","ARID1A"
"CHR1",27100301,27100335,"+",1,"CDS","ARID1A"
"CHR1",27106639,27106652,"+",1,"CDS","ARID1A"
"CHR1",27023686,27023701,"+",1,"CDS","ARID1A"
"CHR1",27106385,27106409,"+",1,"CDS","ARID1A"
"CHR1",27022872,27022903,"+",1,"CDS","ARID1A"
"CHR1",27107171,27107199,"+",7,"CDS","ARID1A"
"CHR1",27106677,27106718,"+",1,"CDS","ARID1A"
"CHR1",27107069,27107125,"+",6,"CDS","ARID1A"
"CHR1",27107611,27107631,"+",2,"3UTR","ARID1A"
"CHR1",27023444,27023496,"+",1,"CDS","ARID1A"
"CHR1",27101210,27101230,"+",1,"CDS","ARID1A"
"CHR1",27101083,27101114,"+",3,"CDS","ARID1A"
"CHR1",27106884,27106921,"+",10,"CDS","ARID1A"
"CHR1",27106593,27106626,"+",4,"CDS","ARID1A"
"CHR1",27106427,27106509,"+",4,"CDS","ARID1A"
"CHR1",27105916,27105957,"+",1,"CDS","ARID1A"
"CHR1",27023636,27023676,"+",1,"CDS","ARID1A"
"CHR1",27106968,27106991,"+",4,"CDS","ARID1A"
"CHR1",27023892,27023905,"+",1,"CDS","ARID1A"
"CHR1",27106116,27106134,"+",3,"CDS","ARID1A"
"CHR1",27106052,27106087,"+",1,"CDS","ARID1A"
"CHR1",55319156,55319168,"-",1,"CDS","DHCR24"
"CHR1",55317951,55317977,"-",1,"CDS","DHCR24"
"CHR1",55316006,55316015,"-",1,"3UTR","DHCR24"
"CHR1",55331041,55331076,"-",2,"CDS","DHCR24"
"CHR1",55317489,55317510,"-",3,"3UTR","DHCR24"
"CHR1",55316943,55316957,"-",1,"3UTR","DHCR24"
"CHR1",55315581,55315604,"-",1,"3UTR","DHCR24"
"CHR1",55340821,55340843,"-",5,"CDS","DHCR24"
"CHR1",55317131,55317149,"-",1,"3UTR","DHCR24"
"CHR1",55315825,55315848,"-",1,"3UTR","DHCR24"
"CHR1",55317705,55317729,"-",2,"3UTR","DHCR24"
"CHR1",55319854,55319876,"-",1,"CDS","DHCR24"
"CHR1",55315493,55315532,"-",2,"3UTR","DHCR24"
"CHR1",55317255,55317275,"-",1,"3UTR","DHCR24"
"CHR1",55317276,55317359,"-",1,"3UTR","DHCR24"
"CHR1",55352640,55352653,"-",1,"CDS","DHCR24"
"CHR1",55316326,55316349,"-",1,"3UTR","DHCR24"
"CHR1",55316436,55316469,"-",3,"3UTR","DHCR24"
"CHR1",55337073,55337089,"-",1,"CDS","DHCR24"
"CHR1",55317655,55317692,"-",6,"3UTR","DHCR24"
"CHR1",55317184,55317223,"-",1,"3UTR","DHCR24"
"CHR1",55317054,55317073,"-",1,"3UTR","DHCR24"
"CHR1",55317636,55317652,"-",2,"3UTR","DHCR24"
"CHR1",55317028,55317047,"-",2,"3UTR","DHCR24"
"CHR1",55317616,55317635,"-",1,"3UTR","DHCR24"
"CHR2",1637346,1637362,"-",2,"3UTR","PXDN"
"CHR2",1637223,1637247,"-",3,"3UTR","PXDN"
"CHR2",1637320,1637343,"-",2,"3UTR","PXDN"
"CHR2",1653132,1653150,"-",1,"CDS","PXDN"
"CHR2",1652846,1652873,"-",41,"CDS","PXDN"
"CHR2",1652149,1652180,"-",2,"CDS","PXDN"
"CHR2",1652254,1652277,"-",1,"CDS","PXDN"
"CHR2",1637878,1637916,"-",2,"3UTR","PXDN"
"CHR2",1668729,1668777,"-",2,"CDS","PXDN"
"CHR2",1652887,1652910,"-",2,"CDS","PXDN"
"CHR2",1653417,1653438,"-",1,"CDS","PXDN"
"CHR2",1653289,1653309,"-",2,"CDS","PXDN"
"CHR2",1653070,1653082,"-",2,"CDS","PXDN"
"CHR2",1667504,1667520,"-",1,"CDS","PXDN"
"CHR2",1652219,1652239,"-",1,"CDS","PXDN"
"CHR2",1652087,1652108,"-",6,"CDS","PXDN"
"CHR2",1652614,1652698,"-",2,"CDS","PXDN"
"CHR2",1636128,1636143,"-",1,"3UTR","PXDN"
"CHR2",1652744,1652765,"-",1,"CDS","PXDN"
"CHR2",1653185,1653207,"-",1,"CDS","PXDN"
"CHR2",1653218,1653252,"-",2,"CDS","PXDN"
"CHR2",1652547,1652574,"-",3,"CDS","PXDN"
"CHR2",1653053,1653069,"-",1,"CDS","PXDN"
"CHR2",1637732,1637748,"-",1,"3UTR","PXDN"
"CHR3",127789166,127789183,"+",1,"3UTR","SEC61A1"
"CHR3",127790156,127790167,"+",2,"3UTR","SEC61A1"
"CHR3",127790191,127790247,"+",7,"3UTR","SEC61A1"
"CHR3",127789008,127789035,"+",7,"3UTR","SEC61A1"
"CHR3",127789705,127789726,"+",6,"3UTR","SEC61A1"
"CHR3",127775590,127775604,"+",1,"CDS","SEC61A1"
"CHR3",127789305,127789325,"+",6,"3UTR","SEC61A1"
"CHR3",127788787,127788818,"+",3,"3UTR","SEC61A1"
"CHR3",127790313,127790346,"+",1,"3UTR","SEC61A1"
"CHR3",127790067,127790093,"+",1,"3UTR","SEC61A1"
"CHR3",127789123,127789145,"+",2,"3UTR","SEC61A1"
"CHR3",127789672,127789694,"+",1,"3UTR","SEC61A1"
"CHR3",127788589,127788607,"+",1,"3UTR","SEC61A1"
"CHR3",127786328,127786348,"+",1,"CDS","SEC61A1"
"CHR3",127789801,127789824,"+",2,"3UTR","SEC61A1"
"CHR3",127788346,127788367,"+",1,"CDS","SEC61A1"
"CHR3",127779002,127779016,"+",1,"CDS","SEC61A1"
"CHR3",127789478,127789543,"+",4,"3UTR","SEC61A1"
"CHR3",127789340,127789358,"+",1,"3UTR","SEC61A1"
"CHR3",127789226,127789237,"+",1,"3UTR","SEC61A1"
"CHR3",127790376,127790399,"+",1,"3UTR","SEC61A1"
"CHR3",127789977,127790002,"+",1,"3UTR","SEC61A1"
"CHR3",127788675,127788700,"+",3,"3UTR","SEC61A1"
"CHR3",127779361,127779381,"+",1,"CDS","SEC61A1"
"CHR22",46760015,46760027,"-",1,"CDS","CELSR1"
"CHR22",46930176,46930247,"-",3,"CDS","CELSR1"
"CHR22",46757747,46757776,"-",2,"3UTR","CELSR1"
"CHR22",46929530,46929657,"-",3,"CDS","CELSR1"
"CHR22",46793618,46793640,"-",1,"CDS","CELSR1"
"CHR22",46758707,46758820,"-",1,"3UTR","CELSR1"
"CHR22",46931180,46931205,"-",1,"CDS","CELSR1"
"CHR22",46758286,46758295,"-",1,"3UTR","CELSR1"
"CHR22",46929919,46929937,"-",2,"CDS","CELSR1"
"CHR22",46930838,46930847,"-",1,"CDS","CELSR1"
"CHR22",46929770,46929808,"-",1,"CDS","CELSR1"
"CHR22",46932041,46932054,"-",3,"CDS","CELSR1"
"CHR22",46930797,46930827,"-",3,"CDS","CELSR1"
"CHR22",46932083,46932102,"-",1,"CDS","CELSR1"
"CHR22",46932058,46932080,"-",1,"CDS","CELSR1"
"CHR22",46932168,46932198,"-",3,"CDS","CELSR1"
"CHR22",46774512,46774539,"-",1,"CDS","CELSR1"
"CHR22",46930729,46930776,"-",3,"CDS","CELSR1"
"CHR22",46932263,46932303,"-",1,"CDS","CELSR1"
"CHR22",46929890,46929913,"-",1,"CDS","CELSR1"
"CHR22",46931677,46931746,"-",1,"CDS","CELSR1"
"CHR22",46931549,46931627,"-",1,"CDS","CELSR1"
"CHR22",46758672,46758691,"-",1,"3UTR","CELSR1"
"CHR22",46930501,46930510,"-",1,"CDS","CELSR1"
"CHR9",138011696,138011714,"+",2,"CDS","OLFM1"
"CHR9",138012607,138012622,"+",4,"3UTR","OLFM1"
"CHR9",138011441,138011457,"+",1,"CDS","OLFM1"
"CHR9",137987762,137987780,"+",2,"CDS","OLFM1"
"CHR9",138012413,138012425,"+",1,"3UTR","OLFM1"
"CHR9",138011658,138011684,"+",9,"CDS","OLFM1"
"CHR9",137990281,137990308,"+",1,"CDS","OLFM1"
"CHR9",138012428,138012445,"+",1,"3UTR","OLFM1"
"CHR9",138012143,138012160,"+",1,"3UTR","OLFM1"
"CHR9",138012573,138012603,"+",4,"3UTR","OLFM1"
"CHR9",138012479,138012496,"+",2,"3UTR","OLFM1"
"CHR9",137990199,137990230,"+",1,"CDS","OLFM1"
"CHR9",138012366,138012385,"+",1,"3UTR","OLFM1"
"CHR9",137987738,137987761,"+",1,"CDS","OLFM1"
"CHR9",137987719,137987737,"+",1,"CDS","OLFM1"
"CHR9",138012076,138012093,"+",1,"3UTR","OLFM1"
"CHR9",138011541,138011609,"+",37,"CDS","OLFM1"
"CHR9",138011890,138011913,"+",2,"CDS","OLFM1"
"CHR9",138011418,138011440,"+",5,"CDS","OLFM1"
"CHR9",138012315,138012332,"+",2,"3UTR","OLFM1"
"CHR9",138011745,138011776,"+",12,"CDS","OLFM1"
"CHR9",138011395,138011415,"+",1,"CDS","OLFM1"
"CHR9",138012266,138012311,"+",5,"3UTR","OLFM1"
"CHR9",138012531,138012555,"+",2,"3UTR","OLFM1"
"CHR7",2701831,2701865,"+",2,"3UTR","TTYH3"
"CHR7",2701966,2701995,"+",2,"3UTR","TTYH3"
"CHR7",2701872,2701890,"+",1,"3UTR","TTYH3"
"CHR7",2701685,2701706,"+",1,"3UTR","TTYH3"
"CHR7",2686496,2686554,"+",1,"CDS","TTYH3"
"CHR7",2703663,2703687,"+",1,"3UTR","TTYH3"
"CHR7",2692549,2692591,"+",1,"CDS","TTYH3"
"CHR7",2687059,2687098,"+",1,"CDS","TTYH3"
"CHR7",2703626,2703646,"+",1,"3UTR","TTYH3"
"CHR7",2701914,2701953,"+",1,"3UTR","TTYH3"
"CHR7",2701796,2701814,"+",1,"3UTR","TTYH3"
"CHR7",2701725,2701744,"+",1,"3UTR","TTYH3"
"CHR7",2695789,2695804,"+",1,"CDS","TTYH3"
"CHR7",2701595,2701617,"+",1,"3UTR","TTYH3"
"CHR7",2703411,2703427,"+",1,"3UTR","TTYH3"
"CHR7",2702175,2702223,"+",3,"3UTR","TTYH3"
"CHR7",2701569,2701589,"+",1,"3UTR","TTYH3"
"CHR7",2701429,2701459,"+",2,"3UTR","TTYH3"
"CHR7",2701494,2701517,"+",2,"3UTR","TTYH3"
"CHR7",2703176,2703242,"+",1,"3UTR","TTYH3"
"CHR7",2703465,2703480,"+",5,"3UTR","TTYH3"
"CHR7",2686824,2686841,"+",1,"CDS","TTYH3"
"CHR7",2702026,2702092,"+",1,"3UTR","TTYH3"
"CHR7",2703441,2703463,"+",6,"3UTR","TTYH3"
"CHR22",44892329,44892351,"-",1,"3UTR","LDOC1L"
"CHR22",44890957,44891007,"-",3,"3UTR","LDOC1L"
"CHR22",44892212,44892236,"-",1,"3UTR","LDOC1L"
"CHR22",44893108,44893148,"-",2,"CDS","LDOC1L"
"CHR22",44892444,44892466,"-",6,"3UTR","LDOC1L"
"CHR22",44891308,44891327,"-",1,"3UTR","LDOC1L"
"CHR22",44891232,44891260,"-",5,"3UTR","LDOC1L"
"CHR22",44891181,44891201,"-",1,"3UTR","LDOC1L"
"CHR22",44892370,44892390,"-",3,"3UTR","LDOC1L"
"CHR22",44891709,44891743,"-",6,"3UTR","LDOC1L"
"CHR22",44890514,44890551,"-",1,"3UTR","LDOC1L"
"CHR22",44891462,44891479,"-",1,"3UTR","LDOC1L"
"CHR22",44891280,44891302,"-",3,"3UTR","LDOC1L"
"CHR22",44891855,44891894,"-",1,"3UTR","LDOC1L"
"CHR22",44892121,44892149,"-",14,"3UTR","LDOC1L"
"CHR22",44891965,44891986,"-",1,"3UTR","LDOC1L"
"CHR22",44893348,44893366,"-",1,"CDS","LDOC1L"
"CHR22",44892842,44892871,"-",3,"CDS","LDOC1L"
"CHR22",44890321,44890367,"-",1,"3UTR","LDOC1L"
"CHR22",44893188,44893213,"-",2,"CDS","LDOC1L"
"CHR22",44892919,44892948,"-",1,"CDS","LDOC1L"
"CHR22",44893417,44893445,"-",1,"CDS","LDOC1L"
"CHR22",44893237,44893257,"-",1,"CDS","LDOC1L"
"CHR22",44893087,44893101,"-",3,"CDS","LDOC1L"
"CHR13",30090279,30090304,"-",1,"CDS","SLC7A1"
"CHR13",30084355,30084394,"-",1,"3UTR","SLC7A1"
"CHR13",30087742,30087760,"-",1,"3UTR","SLC7A1"
"CHR13",30087137,30087161,"-",13,"3UTR","SLC7A1"
"CHR13",30087922,30087946,"-",1,"3UTR","SLC7A1"
"CHR13",30169682,30169694,"-",1,"5UTR","SLC7A1"
"CHR13",30087766,30087776,"-",2,"3UTR","SLC7A1"
"CHR13",30086967,30086981,"-",1,"3UTR","SLC7A1"
"CHR13",30087580,30087605,"-",2,"3UTR","SLC7A1"
"CHR13",30085549,30085565,"-",1,"3UTR","SLC7A1"
"CHR13",30087830,30087858,"-",3,"3UTR","SLC7A1"
"CHR13",30088004,30088035,"-",2,"3UTR","SLC7A1"
"CHR13",30088334,30088375,"-",4,"3UTR","SLC7A1"
"CHR13",30086456,30086466,"-",1,"3UTR","SLC7A1"
"CHR13",30088456,30088486,"-",1,"3UTR","SLC7A1"
"CHR13",30087351,30087372,"-",1,"3UTR","SLC7A1"
"CHR13",30088416,30088432,"-",1,"3UTR","SLC7A1"
"CHR13",30087985,30088002,"-",1,"3UTR","SLC7A1"
"CHR13",30087869,30087892,"-",1,"3UTR","SLC7A1"
"CHR13",30084485,30084503,"-",1,"3UTR","SLC7A1"
"CHR13",30088708,30088719,"-",1,"CDS","SLC7A1"
"CHR13",30087783,30087811,"-",2,"3UTR","SLC7A1"
"CHR13",30088238,30088256,"-",1,"3UTR","SLC7A1"
"CHR21",34923481,34923497,"+",1,"CDS","SON"
"CHR21",34930962,34930973,"+",1,"Intron","SON"
"CHR21",34924547,34924572,"+",2,"CDS","SON"
"CHR21",34923541,34923563,"+",1,"CDS","SON"
"CHR21",34923679,34923704,"+",1,"CDS","SON"
"CHR21",34923781,34923802,"+",2,"CDS","SON"
"CHR21",34924196,34924213,"+",1,"CDS","SON"
"CHR21",34923146,34923185,"+",1,"CDS","SON"
"CHR21",34923284,34923314,"+",3,"CDS","SON"
"CHR21",34924170,34924192,"+",3,"CDS","SON"
"CHR21",34929977,34930005,"+",1,"Intron","SON"
"CHR21",34926795,34926811,"+",2,"CDS","SON"
"CHR21",34925697,34925744,"+",4,"CDS","SON"
"CHR21",34924259,34924271,"+",1,"CDS","SON"
"CHR21",34923809,34923888,"+",6,"CDS","SON"
"CHR21",34924725,34924748,"+",1,"CDS","SON"
"CHR21",34924820,34924852,"+",1,"CDS","SON"
"CHR21",34922132,34922150,"+",1,"CDS","SON"
"CHR21",34924075,34924156,"+",16,"CDS","SON"
"CHR21",34929951,34929969,"+",1,"Intron","SON"
"CHR21",34927048,34927067,"+",1,"CDS","SON"
"CHR21",34925366,34925426,"+",3,"CDS","SON"
"CHR21",34923747,34923762,"+",2,"CDS","SON"
"CHR6",166353630,166353659,"-",3,"UTR","LINC00473"
"CHR6",166365545,166365562,"-",1,"Intron","LINC00473"
"CHR6",166354084,166354122,"-",3,"UTR","LINC00473"
"CHR6",166353449,166353479,"-",4,"UTR","LINC00473"
"CHR6",166388314,166388334,"-",1,"Intron","LINC00473"
"CHR6",166401354,166401382,"-",4,"UTR","LINC00473"
"CHR6",166374876,166374889,"-",1,"Intron","LINC00473"
"CHR6",166362425,166362444,"-",1,"Intron","LINC00473"
"CHR6",166354060,166354077,"-",2,"UTR","LINC00473"
"CHR6",166362012,166362034,"-",4,"Intron","LINC00473"
"CHR6",166401237,166401257,"-",1,"UTR","LINC00473"
"CHR6",166353483,166353499,"-",6,"UTR","LINC00473"
"CHR6",166401106,166401141,"-",3,"UTR","LINC00473"
"CHR6",166376039,166376074,"-",1,"Intron","LINC00473"
"CHR6",166362410,166362424,"-",2,"Intron","LINC00473"
"CHR6",166401085,166401097,"-",1,"UTR","LINC00473"
"CHR6",166363054,166363069,"-",1,"Intron","LINC00473"
"CHR6",166353180,166353223,"-",4,"UTR","LINC00473"
"CHR6",166353846,166353857,"-",1,"UTR","LINC00473"
"CHR6",166353145,166353167,"-",1,"UTR","LINC00473"
"CHR6",166376008,166376037,"-",1,"Intron","LINC00473"
"CHR6",166362833,166362855,"-",8,"Intron","LINC00473"
"CHR6",166362353,166362395,"-",1,"Intron","LINC00473"
"CHR8",28608469,28608489,"+",1,"3UTR","EXTL3"
"CHR8",28610091,28610140,"+",2,"3UTR","EXTL3"
"CHR8",28575010,28575025,"+",2,"CDS","EXTL3"
"CHR8",28574054,28574082,"+",1,"CDS","EXTL3"
"CHR8",28611033,28611053,"+",1,"3UTR","EXTL3"
"CHR8",28575120,28575139,"+",1,"CDS","EXTL3"
"CHR8",28575626,28575641,"+",1,"CDS","EXTL3"
"CHR8",28610506,28610529,"+",1,"3UTR","EXTL3"
"CHR8",28610902,28610921,"+",4,"3UTR","EXTL3"
"CHR8",28609570,28609592,"+",1,"3UTR","EXTL3"
"CHR8",28610983,28611001,"+",1,"3UTR","EXTL3"
"CHR8",28608634,28608654,"+",2,"3UTR","EXTL3"
"CHR8",28608583,28608624,"+",3,"3UTR","EXTL3"
"CHR8",28610653,28610684,"+",1,"3UTR","EXTL3"
"CHR8",28595128,28595144,"+",1,"CDS","EXTL3"
"CHR8",28575403,28575427,"+",1,"CDS","EXTL3"
"CHR8",28575364,28575382,"+",4,"CDS","EXTL3"
"CHR8",28575468,28575486,"+",1,"CDS","EXTL3"
"CHR8",28574919,28574951,"+",2,"CDS","EXTL3"
"CHR8",28575329,28575361,"+",7,"CDS","EXTL3"
"CHR8",28574108,28574129,"+",3,"CDS","EXTL3"
"CHR8",28573455,28573478,"+",1,"5UTR","EXTL3"
"CHR5",154195182,154195234,"+",3,"3UTR","LARP1"
"CHR5",154194835,154194847,"+",1,"3UTR","LARP1"
"CHR5",154179293,154179312,"+",1,"CDS","LARP1"
"CHR5",154193805,154193826,"+",1,"3UTR","LARP1"
"CHR5",154193605,154193627,"+",3,"CDS","LARP1"
"CHR5",154195546,154195586,"+",3,"3UTR","LARP1"
"CHR5",154193639,154193653,"+",2,"CDS","LARP1"
"CHR5",154194970,154194985,"+",1,"3UTR","LARP1"
"CHR5",154194661,154194678,"+",1,"3UTR","LARP1"
"CHR5",154135096,154135125,"+",1,"Intron","LARP1"
"CHR5",154195414,154195430,"+",1,"3UTR","LARP1"
"CHR5",154193979,154193999,"+",2,"3UTR","LARP1"
"CHR5",154135702,154135734,"+",3,"Intron","LARP1"
"CHR5",154135180,154135203,"+",1,"Intron","LARP1"
"CHR5",154183828,154183852,"+",1,"CDS","LARP1"
"CHR5",154135139,154135157,"+",1,"Intron","LARP1"
"CHR5",154196799,154196820,"+",1,"3UTR","LARP1"
"CHR5",154135020,154135039,"+",1,"Intron","LARP1"
"CHR5",154195804,154195821,"+",1,"3UTR","LARP1"
"CHR5",154195756,154195794,"+",5,"3UTR","LARP1"
"CHR5",154174850,154174859,"+",1,"CDS","LARP1"
"CHR5",154195299,154195336,"+",4,"3UTR","LARP1"
"CHR8",27529913,27529940,"+",57,"3UTR","SCARA3"
"CHR8",27507277,27507316,"+",1,"CDS","SCARA3"
"CHR8",27530419,27530429,"+",4,"3UTR","SCARA3"
"CHR8",27530362,27530389,"+",1,"3UTR","SCARA3"
"CHR8",27528623,27528634,"+",1,"CDS","SCARA3"
"CHR8",27516703,27516724,"+",4,"CDS","SCARA3"
"CHR8",27516313,27516383,"+",7,"CDS","SCARA3"
"CHR8",27529973,27530002,"+",14,"3UTR","SCARA3"
"CHR8",27529599,27529699,"+",3,"3UTR","SCARA3"
"CHR8",27530342,27530361,"+",2,"3UTR","SCARA3"
"CHR8",27516884,27516904,"+",2,"CDS","SCARA3"
"CHR8",27516909,27516930,"+",1,"CDS","SCARA3"
"CHR8",27529462,27529486,"+",3,"3UTR","SCARA3"
"CHR8",27491625,27491659,"+",1,"5UTR","SCARA3"
"CHR8",27516566,27516588,"+",1,"CDS","SCARA3"
"CHR8",27516943,27516958,"+",1,"CDS","SCARA3"
"CHR8",27516962,27516982,"+",1,"CDS","SCARA3"
"CHR8",27530104,27530123,"+",3,"3UTR","SCARA3"
"CHR8",27529700,27529720,"+",4,"3UTR","SCARA3"
"CHR8",27516839,27516865,"+",1,"CDS","SCARA3"
"CHR8",27516396,27516448,"+",2,"CDS","SCARA3"
"CHR8",27530043,27530059,"+",3,"3UTR","SCARA3"
"CHRX",153596283,153596306,"-",1,"CDS","FLNA"
"CHRX",153588657,153588681,"-",1,"CDS","FLNA"
"CHRX",153587945,153587975,"-",1,"CDS","FLNA"
"CHRX",153593549,153593594,"-",3,"CDS","FLNA"
"CHRX",153594431,153594486,"-",2,"CDS","FLNA"
"CHRX",153588192,153588226,"-",1,"CDS","FLNA"
"CHRX",153581764,153581783,"-",1,"CDS","FLNA"
"CHRX",153599402,153599450,"-",1,"CDS","FLNA"
"CHRX",153583348,153583412,"-",2,"CDS","FLNA"
"CHRX",153587746,153587779,"-",1,"CDS","FLNA"
"CHRX",153583278,153583308,"-",1,"CDS","FLNA"
"CHRX",153586839,153586877,"-",1,"CDS","FLNA"
"CHRX",153586681,153586703,"-",2,"CDS","FLNA"
"CHRX",153588805,153588819,"-",1,"CDS","FLNA"
"CHRX",153596388,153596409,"-",2,"CDS","FLNA"
"CHRX",153589794,153589823,"-",2,"CDS","FLNA"
"CHRX",153590654,153590664,"-",2,"CDS","FLNA"
"CHRX",153590868,153590888,"-",1,"CDS","FLNA"
"CHRX",153588829,153588854,"-",2,"CDS","FLNA"
"CHRX",153596043,153596081,"-",2,"CDS","FLNA"
"CHRX",153596240,153596279,"-",2,"CDS","FLNA"
"CHR2",20647863,20647896,"+",4,"3UTR","RHOB"
"CHR2",20647303,20647327,"+",2,"CDS","RHOB"
"CHR2",20647948,20647981,"+",5,"3UTR","RHOB"
"CHR2",20647224,20647240,"+",1,"CDS","RHOB"
"CHR2",20647910,20647941,"+",6,"3UTR","RHOB"
"CHR2",20648142,20648171,"+",2,"3UTR","RHOB"
"CHR2",20647404,20647439,"+",12,"CDS","RHOB"
"CHR2",20647830,20647843,"+",1,"3UTR","RHOB"
"CHR2",20647449,20647488,"+",5,"CDS","RHOB"
"CHR2",20648102,20648120,"+",1,"3UTR","RHOB"
"CHR2",20648458,20648478,"+",2,"3UTR","RHOB"
"CHR2",20648243,20648262,"+",1,"3UTR","RHOB"
"CHR2",20648125,20648141,"+",1,"3UTR","RHOB"
"CHR2",20648557,20648566,"+",1,"3UTR","RHOB"
"CHR2",20647997,20648021,"+",7,"3UTR","RHOB"
"CHR2",20648049,20648075,"+",2,"3UTR","RHOB"
"CHR2",20647501,20647532,"+",6,"CDS","RHOB"
"CHR2",20647680,20647701,"+",1,"CDS","RHOB"
"CHR2",20647788,20647803,"+",1,"CDS","RHOB"
"CHR2",20648573,20648597,"+",7,"3UTR","RHOB"
"CHR2",20648721,20648737,"+",1,"3UTR","RHOB"
"CHR1",230415234,230415255,"+",4,"3UTR","GALNT2"
"CHR1",230416547,230416583,"+",2,"3UTR","GALNT2"
"CHR1",230417235,230417254,"+",2,"3UTR","GALNT2"
"CHR1",230415753,230415773,"+",1,"3UTR","GALNT2"
"CHR1",230417417,230417431,"+",1,"3UTR","GALNT2"
"CHR1",230415693,230415711,"+",1,"3UTR","GALNT2"
"CHR1",230415437,230415480,"+",15,"3UTR","GALNT2"
"CHR1",230416596,230416618,"+",1,"3UTR","GALNT2"
"CHR1",230415722,230415744,"+",2,"3UTR","GALNT2"
"CHR1",230339003,230339032,"+",1,"CDS","GALNT2"
"CHR1",230415539,230415558,"+",1,"3UTR","GALNT2"
"CHR1",230415090,230415138,"+",4,"CDS","GALNT2"
"CHR1",230416295,230416314,"+",2,"3UTR","GALNT2"
"CHR1",230400194,230400220,"+",1,"Intron","GALNT2"
"CHR1",230415314,230415334,"+",1,"3UTR","GALNT2"
"CHR1",230416681,230416701,"+",2,"3UTR","GALNT2"
"CHR1",230416660,230416675,"+",1,"3UTR","GALNT2"
"CHR1",230371786,230371801,"+",1,"CDS","GALNT2"
"CHR1",230417318,230417338,"+",1,"3UTR","GALNT2"
"CHR1",230417095,230417119,"+",1,"3UTR","GALNT2"
"CHR1",230391064,230391080,"+",1,"CDS","GALNT2"
"CHR15",92671677,92671691,"+",2,"CDS","SLCO3A1"
"CHR15",92706047,92706084,"+",1,"CDS","SLCO3A1"
"CHR15",92669428,92669455,"+",8,"CDS","SLCO3A1"
"CHR15",92459367,92459384,"+",1,"CDS","SLCO3A1"
"CHR15",92671610,92671634,"+",3,"CDS","SLCO3A1"
"CHR15",92707167,92707184,"+",1,"3UTR","SLCO3A1"
"CHR15",92706581,92706606,"+",9,"3UTR","SLCO3A1"
"CHR15",92706552,92706567,"+",1,"3UTR","SLCO3A1"
"CHR15",92706234,92706253,"+",3,"CDS","SLCO3A1"
"CHR15",92706358,92706374,"+",1,"3UTR","SLCO3A1"
"CHR15",92459660,92459678,"+",1,"CDS","SLCO3A1"
"CHR15",92706143,92706166,"+",6,"CDS","SLCO3A1"
"CHR15",92706696,92706724,"+",4,"3UTR","SLCO3A1"
"CHR15",92708666,92708685,"+",1,"3UTR","SLCO3A1"
"CHR15",92459523,92459557,"+",2,"CDS","SLCO3A1"
"CHR15",92708410,92708423,"+",1,"3UTR","SLCO3A1"
"CHR15",92690320,92690343,"+",2,"CDS","SLCO3A1"
"CHR15",92706920,92706943,"+",2,"3UTR","SLCO3A1"
"CHR15",92706011,92706034,"+",1,"CDS","SLCO3A1"
"CHR15",92706119,92706139,"+",4,"CDS","SLCO3A1"
"CHR15",92706255,92706277,"+",1,"CDS","SLCO3A1"
"CHR20",61919012,61919050,"+",1,"CDS","ARFGAP1"
"CHR20",61919054,61919083,"+",2,"CDS","ARFGAP1"
"CHR20",61919294,61919307,"+",1,"3UTR","ARFGAP1"
"CHR20",61920716,61920748,"+",4,"3UTR","ARFGAP1"
"CHR20",61920103,61920120,"+",1,"3UTR","ARFGAP1"
"CHR20",61919237,61919288,"+",2,"3UTR","ARFGAP1"
"CHR20",61920198,61920220,"+",1,"3UTR","ARFGAP1"
"CHR20",61920837,61920872,"+",1,"3UTR","ARFGAP1"
"CHR20",61920136,61920170,"+",6,"3UTR","ARFGAP1"
"CHR20",61919566,61919597,"+",1,"3UTR","ARFGAP1"
"CHR20",61919738,61919758,"+",1,"3UTR","ARFGAP1"
"CHR20",61920545,61920562,"+",3,"3UTR","ARFGAP1"
"CHR20",61919764,61919790,"+",5,"3UTR","ARFGAP1"
"CHR20",61920486,61920523,"+",1,"3UTR","ARFGAP1"
"CHR20",61919979,61920023,"+",1,"3UTR","ARFGAP1"
"CHR20",61919450,61919493,"+",1,"3UTR","ARFGAP1"
"CHR20",61920752,61920774,"+",1,"3UTR","ARFGAP1"
